D1_0,D1_1,Z0,Z1,C0,C1,C2,D2_0,D2_1,D2_2,D2_3,X,Y
-0.40598922224621775,-1.994627121592287,0.9379541058896235,0.05821280319031545,-0.8474878549949886,-1.3936561807419383,0.0618900155330249,-1.391881545197027,-1.918965523065902,0.468771305391268,0.29790543395717406,1,2.665898142144633
-1.3202184336157852,-0.5570983471797094,-0.19168136708192213,-1.7983458071410041,0.48118377008496366,-0.7134508914026836,0.20089533273136378,-0.2824215872181598,-0.16231976345459775,0.36541755395376374,-0.4040063345618361,1,3.307463619552989
-1.0615611241319345,-0.7819279096147391,-0.06284063999383714,-1.7551997187853952,-0.5089555745024174,-0.19461175389131996,0.8600028731577188,-0.3628763510186493,-0.709024394431174,-1.10593111714336,0.28111823897611815,1,0.4539123631169176
-0.8301052461427613,-2.0246268896307416,0.817998481932964,-0.22339873176712297,2.546619287447565,-1.3412190205064742,0.1961534188158889,-0.35990299264772213,-0.12853241838876378,3.5090943680804982,-0.05308424646405885,0,-0.4413066346798022
-1.1295927897690834,-0.6669139789957885,-0.1356902407867458,-1.4443071071813276,-0.7682408465723104,-0.6589986919384122,-0.3123554560167982,-0.14239070730902414,-1.2317443246828343,-0.4443553717269856,0.8116268236773765,1,5.387010284907355
-1.5688215540956918,-0.7429324032605827,-0.8089689932030668,-1.6509465644770138,0.3484825669176956,-0.5664611188837271,-1.5805537066312416,-0.7990659856361242,-1.0736479307639137,-2.5810249051251795,0.4039027470512039,0,-0.2198189993059253
1.3940212036552997,1.1548349375394185,1.2335462857160182,0.1249666717065523,-1.388767738412598,1.4465107242964141,1.4462198937186173,0.608618832365535,1.2768392305801295,-0.5126681261368291,-0.16152691867085683,1,1.8797990111989153
1.0746250685602912,-0.5740387583396325,1.7628417838159982,0.49882790911185093,0.6127197961402623,-0.6840193337777821,-0.39260955062158226,-0.3537242308169798,-1.8818742281279,1.631585755123503,-0.2250473852960133,0,0.3750686078486434
-1.0443611669951796,-0.06415575997908358,0.6045702748650231,-2.563129248091699,0.1140052708636844,-2.410768391549439,0.8874932659466429,-1.6293859526080863,-0.8348452001364856,-0.19574733072479034,-0.2613563837635141,1,2.4165164544190514
1.6996260174730453,-0.42984140446956526,2.897446359941885,-0.06744053151190826,1.7387037877345464,-1.0696323165950319,1.2910215752970349,-0.9950571978090619,0.382791364335126,3.569747578525724,0.5600950436225134,1,4.620809931201398
2.114453470226943,1.077043547403009,0.9716849511677073,0.3961573887996873,-0.5104800464032483,-0.17172428492520286,-0.4723890626436255,-1.0210576118363686,-0.8819970211265316,-1.399251267924243,-0.6092914158899565,0,-2.119012507974789
-0.7430939264427464,-0.446942729682052,0.9066467883631752,-2.0439290623782247,-1.3683942684534942,-0.08885892433940117,1.7211959039608975,-0.6798436486568333,0.2071752283970667,0.7251331329099823,-0.9025804521180207,1,2.154503019858712
-2.4879091369412056,-0.6882925180297155,-0.9885736858367866,-2.4325240829779338,-1.9774244482075238,0.8176585206307384,-0.5400171679208925,0.18868683984572635,-0.013404929396843401,-3.2834439951632826,-0.5920912389928197,0,1.1666783210133342
1.8326487271810166,-0.7131638740342265,2.8515494967407027,-0.03852981721396237,-1.678338998963507,0.7885782330254102,0.38848149472898413,-0.840045337727489,0.15029931587554501,-2.4532325034278935,0.13730289384872468,1,2.7295361434724823
-1.1430293224266503,-0.630410594312454,-0.1833332369488469,-1.7535688688300102,-1.2905712648968266,-0.4101937981641694,1.6654448392950036,-1.3898259368211048,0.5177277374156108,-0.3674201226250253,0.08042503664129497,1,1.1549359655495324
-0.8065053954879862,0.7869500067369198,1.2870735894364644,-2.2274782815721617,0.3092218172499714,0.8215553350930863,-1.2147024133330613,0.5634763812633024,0.4373382870875724,0.2114606645859327,0.0023374065049363846,0,-1.4206188654817558
-2.318634853271338,-0.529066248172011,-1.0559434703834765,-2.5253275713245666,0.20055303287748924,0.804650404838727,1.7265369139352733,1.0509191808460236,2.46273613714144,3.1516543275383735,-0.0009020930403032534,1,2.413447800991103
-1.4349637622855385,-0.6462084927266519,-0.40237171569012314,-1.8922946936579783,-0.910004834808884,0.15282872056354052,1.8625997581821816,-1.0225968059997639,0.8190585591203503,1.071121082617348,-0.12195359980417678,1,0.8019495067791338
0.6830817092125416,-2.2123923472499962,-0.046231050950391844,1.2790577572674569,-0.6843496531701747,-1.045033107050647,0.9267991520367921,-0.7634772042653013,0.17717583242280496,-1.4873094357129832,-0.08143236549054239,1,2.3511400975726553
-1.95617134621887,-0.7851510752437374,-1.1373013228756514,-2.0206724255247055,-0.775563647355653,-0.18885622457487514,0.4613487356284063,-0.6176511238175404,0.8222520385297456,-0.9169513306279089,-0.19035540193415756,1,0.9568074017980144
-1.16529278683643,-0.38695128109211985,0.04521680060001357,-2.2490362293176562,0.15288491999486584,-1.095533900742171,0.16830529726375043,-1.4965985451510644,-0.7930926702459319,-0.611609136729995,0.35562629650124333,1,4.024885104574481
-1.2049258180692792,-1.796773239033283,0.4435485342876029,-0.6066023933499526,-1.162897402944227,0.42068155737267243,0.7446953765121421,0.44491644540368797,0.5113896419032224,-0.7824656394506773,-0.3702411716985694,1,0.38441606034244247
-2.603979358586772,-0.7435305446502445,-1.507799560999941,-2.5548562703956508,-0.05511092228002219,0.8271973986492505,-0.087525761828212,0.10040079628008924,0.5844330957660151,-0.27788480149145345,0.153015754453371,0,-2.8018440367325725
-2.618711617378822,1.0142033099616463,0.5875788719309443,0.47121961974726423,1.4227645420764874,1.8663989400728904,-0.6787712911232106,1.9338539254865124,2.351744036429513,0.473593900584254,0.6305708392242442,0,-0.2986816133065784
1.2719358087680692,-2.7446155391510088,-0.7698356138683469,0.7578554192003758,0.6151177612184435,1.7471002354390923,0.5628360642294403,2.1019068584688516,1.8678845466783451,3.1385329539757927,-0.011880207548024546,0,-0.8849549754614825
0.9357016706194569,0.545487770712275,1.7140025378707833,-1.0485765701416878,0.18801914009100754,0.4099854247619251,0.5680887838194193,1.206591696541211,0.22066157345355575,0.35150623741284004,0.2891770222321995,1,2.897495092788766
-2.1932102597403875,-0.5816849737307626,-1.1209039063453452,-2.6890516493810552,-1.0292132365277062,1.9110612580171806,-0.3506657439057376,-0.14457275829610094,0.6447821587026884,1.2664530395435705,-0.42201294764154507,0,1.531244068323658
1.4873619777179585,-0.6586677387347493,2.3057017272238083,0.2821911892925041,-0.8591019275568514,0.36357420775350713,0.18192713352033232,-0.004580933052643177,-0.6077381552893186,-2.1018947996244592,-0.2907034046114478,1,1.738130319779787
-1.1647692185220568,-0.7911780586486226,-0.218412463782321,-1.5151012486162627,1.4183867433855628,-1.6457661546455586,0.8868794742910158,-0.7892720704694639,0.39631559939325633,0.7619672601469141,0.22323289129574858,1,1.4718506263856581
-1.5107900597303772,-2.128769096653025,0.9660894478398674,-0.6301643541562363,1.2315956025243824,0.37426611431117907,1.4664480353152285,0.017978273295087277,1.8241755233344952,-0.35681942989488946,0.47776905315346896,1,1.5485109380776005
-2.6158154349554525,-2.6281152964056487,1.8646867963162834,-0.6551449679913535,1.5571958119309048,-0.0051668051922342546,1.6011846624345907,0.25538342519415086,1.3359551280797262,0.5269216500018508,0.7367942746120285,1,1.010982918767394
-1.349494478487861,-0.4757420670794274,-0.3591038945452084,-2.0142448152766677,0.0492623056347337,-0.7459357764215038,1.122089902048677,0.1479290997201419,0.24487075944367864,0.796987365264016,-0.24701498016783704,1,2.6501132295977663
-1.159647672712855,-2.825688302498338,1.4361135916380063,0.6312275595343587,-0.5384712597618938,-0.9480489886784331,0.9694117623637366,-0.6583246824523206,0.2860618961635404,1.6872257454635422,-0.8709654629522214,1,4.52650882672644
-0.4506168554711071,-0.7771744541384942,0.9334725193266691,-1.0556588708676984,-1.0913438368019406,1.2091479864941337,0.7399811912981381,1.1771843596986322,0.44428772236597824,1.0567503383413255,0.7272769239554315,1,4.1363349576376605
-1.7520669758913392,0.25769485725037766,-0.02127329143835003,-2.0577642092113257,-0.3216921634186029,1.6232447588078927,0.4632739517882921,1.0685395552638481,1.6840128777341852,2.7673788627996867,0.3295055078387877,0,2.3970124255603977
