D1_0,D1_1,Z0,Z1,C0,C1,C2,D2_0,D2_1,D2_2,D2_3,X,Y
-1.682936375226478,-0.9281339247875967,0.4165938743710982,-2.8393693319722257,-0.31912277875686673,-0.6532308640122273,0.707508217091136,0.24064884020639077,-1.6952421738668209,-0.7738814354899707,-0.9986562250451498,0,0.29505031052608977
-0.39317864342761655,1.5326332332736972,-1.2810383378848578,-1.1792609036392756,-0.793956205028757,-0.13890474788642757,-1.0928068090027139,-1.470698397523147,-0.8217830073090614,-0.09000530044388588,0.1738780232095698,0,-1.4698778292038162
1.5426172397369662,-1.0830284871940647,2.479235558428216,-0.29371066122033296,-0.31913415697344844,-0.6303688991972519,-0.6494750238083594,-0.8084268479877984,-0.9066451508101067,-0.11979660682139681,-0.4987708975366093,0,0.10426709649215149
-0.33960209958127957,1.3488049547464238,-1.2355337192041038,-0.9277423204671184,0.011595999635786051,1.3941509328158161,-0.8768700706198951,0.19261983968033186,2.0237488382096545,-0.47661474132777454,-0.10576447751167967,1,3.564360820286592
-1.3794651997573655,-3.131482753086132,-0.8840855337351167,-2.384507829504162,0.39321637535660664,-2.0109871711119776,-0.03504805797231955,-1.1696994670081653,-2.964943133172813,-1.36425338965456,-1.1534707779595643,0,-0.6433207809228193
-2.7903450682023028,-2.3841229393026993,-1.5863029981946961,-0.1010053066168472,-0.9672582387142429,-2.6459031193840366,-0.11658330710337436,-1.0094711322110927,-2.339423052908167,-2.6426306437606155,-2.565154701332233,0,0.40917186124053434
3.9904805224946687,1.946570961825989,-0.7505308705402349,1.045002664450136,-1.438763659385962,0.7526410086470743,0.59438292964446,-0.09763043558973084,0.7243404879122776,0.5550531870792729,1.0117056018536852,0,-1.9280147964635947
-0.637816436749394,-0.1359694937107776,-0.44954672563722387,-0.5152158378352848,-0.5496422051215689,0.40265748850307703,1.7350859431888626,1.00567907088102,0.2941702146181418,0.6665207179825855,0.9510783129338843,1,4.230124133752511
3.290538466532402,-0.6393763450308966,0.043652850881678085,-1.1249262417605537,-0.501557944363402,0.649867103644676,-1.1276022235842447,-1.975202064216048,-0.4051148449183391,-0.1785632276905584,0.5611707913369038,0,-2.385189519430932
-1.8603418888869205,-3.288760913186813,-1.1635275117055865,-1.2088653953878263,-0.5127735749321117,-0.5311194184931637,0.8626923184222229,-3.0278883150947555,-3.089321327637092,-2.7335123142284248,-2.938037460339994,0,0.02973279891158226
2.7942249390849403,3.2871318171377486,-0.4192366227781723,0.28197264356508345,1.2618894061041663,0.491121624878338,-0.2961321242347318,2.1751698476357033,1.9428279671885185,1.3875143055072463,2.615968431137195,1,0.508086556025118
-0.840115483168533,-3.8336697497775183,-0.7027006469001998,-1.9740289500410035,0.600434571400995,1.4316047415337576,-1.1685087169697543,-0.929649477619104,0.9125968987650994,-0.5068725929502007,-1.317048852185772,1,3.9267916015220967
3.825926437841899,-0.07791817259370504,-0.8176042090687523,-1.562463670426049,-0.6560640912238026,0.49471683770020597,1.2521569800951442,0.9348331398275156,0.6808736729266631,0.5949328953026133,1.2725583554466082,1,2.8058214288709293
-1.3966638116535135,-1.3973960788576267,1.0470642100091454,-2.7030795034518924,-0.962081041580505,-0.5049009834408177,1.172525267978288,-0.8480473495468908,-1.378640686214363,-1.0835571644217907,-0.560633827516784,0,0.3206906005937657
2.4775661149132966,1.7142153391640278,-0.2650532502987476,-0.12438864276984493,0.8098526835718424,0.2967544952068413,0.1743304493633582,4.1896152804010525,4.563422782437702,2.0002006338058385,2.4214730725803157,1,5.301882454160053
-0.9837091330573347,-0.02687844174482086,-0.8291864034042998,-1.3091133521336402,-0.7174984744793836,1.1088682188079944,0.5329573428375096,-1.0166640899610881,0.36729851157095383,-0.35777323796789295,1.1261797087989984,0,-0.7853108063101051
-1.8015423294176842,0.4975162243774939,-0.9434782603200003,-2.7691967629590812,0.30478389105380854,0.5041246016585503,0.13529960385683878,-0.9354066013996604,-1.4375699319013435,-0.951210742880418,-1.0274663002068418,1,2.6676541170235826
-0.4863848704826095,0.696782357247254,-1.5555896873398218,-0.22198039120922494,-0.9672814585534986,-0.23675262358346524,1.2682460141322882,1.3140667525457594,0.5922851024221684,0.6990816038979425,-0.2876344729584719,0,1.7430993836232824
-2.2158064871422933,-0.6849375925137803,0.22544491532863525,-1.5417665691545939,0.7574801281376004,1.2781272692251473,1.52844359341573,-1.6932001582943894,-1.4147520627925163,-0.42147536230846294,0.25044824482496497,1,0.42023256706659584
-0.6721352144530031,-1.521367925884181,0.8930234560027787,-1.505705555984631,-0.4030350681653252,-0.40436662511314353,0.17327170547672122,0.24855308133583773,0.1930695700692127,0.5300412987985174,0.28365629986849294,0,-1.9958381929808982
1.273848291439302,2.0251236925514218,0.11645854046079918,-0.7630792785186526,-0.3192207050519488,-0.12541545004528487,-0.19187345483861412,-1.945932271161088,-0.5183279379736592,1.9075975650538048,-0.012548809626610424,1,1.132809765650871
0.5501578487489255,-1.0910563554762112,3.1148244688191955,-0.27270424131850524,0.11866177705218088,-0.01768507793741773,2.0666705024986496,0.29767897586263636,-1.0489823303641663,0.21104532043786306,0.48079311168947203,1,-0.3334282030532635
0.021848831157022186,-0.8599605842452622,1.801345401147412,-0.6431105323808042,0.6960947704769683,0.8043973068021996,-0.7229521146312758,1.7988686951674064,1.1137679888510323,1.3174875995455975,2.283601407279761,1,0.9084890179118992
3.077462950631998,1.2660291649218003,-0.5328660034765025,-0.5252266325868966,0.004038445466958853,0.22749311623336643,-0.5629350068951324,1.2792769294270396,2.171251912913854,2.550752621559356,1.4729108334724155,1,1.8978305635433772
-0.29692353039283403,-1.7816452029303198,0.9538866911385002,-0.5246336098043651,1.2519108227093225,2.5005274207167663,-0.4626162203409773,0.9685699752875899,2.9559819468687842,1.144850290484018,2.837749686563093,1,1.2980753444438
-1.0175785239496329,-0.24419894670060183,-0.20458640535656092,-1.4615592462818712,-0.3506657439057376,0.3369286624831585,0.10993566270416527,0.3213601196705532,1.2368199344156594,0.2602663802262615,0.11022845022352645,0,-0.48855800109088177
-1.9908904354142032,-2.0749922162458745,0.026885042102367876,-1.6520059058171956,0.578447416211047,-0.7418002429105653,-1.0781373963169139,1.4802989324096931,0.9392064946835474,-1.1681431035388408,-1.7308740821895279,0,2.3190277830694255
-1.1250954974945648,-1.6469594567486454,0.8898600756273172,-2.269853523115999,0.4537747294315184,0.06915297209283891,3.4170293997774723,2.611824948770014,0.16789973050569884,0.8885244953993293,0.7593958707537348,1,3.2600338517368113
3.2034488131371015,-2.4528464299552786,0.7367809216476167,0.934229399058022,0.9334355739441766,-0.014971262111418375,-1.2888498811010005,1.2610983895441776,0.7533521407113086,0.3036677043937703,-0.05776529043817191,1,4.367505432179337
2.7608109876755034,2.0473184626590655,-0.36894319784315854,-0.17584359487955384,-0.34012822566304335,0.43558958782191254,0.41220208767462374,3.250101386867546,3.9250284717055095,2.4218765217306735,3.0526249045513505,1,3.776352402089301
0.1776558673423869,-0.11632789585163521,0.6271999471101124,0.5344918572417536,0.31895417226294653,-1.2588919272831849,0.8697476352546807,0.05522840180672847,-0.16393040238693005,-0.6195367895989422,-0.8193204617395297,0,-0.3610188144158699
-0.7553143638777727,-1.0610896221098667,0.9926144425193542,-1.9824451579950753,-0.6614473614600912,-0.591540348859819,2.0017546663939907,0.2633300903957657,0.5333096655160164,-0.5723902651145522,-0.6962060865782017,0,0.47861209727133536
-2.331866326810182,-4.088296612512551,-0.6264701615660276,1.5065335193636222,0.1460569436935167,-0.38672628546538657,0.8620718183761803,-2.9152653791940977,-3.8097660028079168,-2.091410729127945,-4.441792282828272,0,-1.5674561673966239
-0.3512868136519183,0.5996044064805526,-1.2146049162958192,0.05267465451609327,1.137811555059624,-2.3402349256467585,0.2621157647347191,1.6909350808797976,-0.9386476218208128,0.7064801221656654,0.4902085970460087,1,3.0053510771541263
0.11014164881914379,1.4020331519997646,-0.6826338745525691,-0.982405270196385,1.5062558351648396,0.09443610340230432,0.7306627628434027,4.583418969131732,2.4649147389368133,2.741766592983667,0.8487138285490929,1,3.5063432974026814
-1.6106795270129797,-1.5843747928466563,0.8779227291335867,-2.5613659663880886,1.5390007317625813,0.02159275237735802,-0.6384230898028493,-0.10396748918352716,-1.2027238340063047,-0.11814763027734798,-0.7669861709175236,1,3.8142337650303113
-1.9616990454384098,-1.2322306231453195,0.5980422663059468,-2.5155018357853427,1.3619144866565425,-1.3953190328741438,-0.1312556578586887,0.19631850692066327,-0.9416536917989562,-0.07374401520065593,-0.9866932509372766,1,5.1352821408049
-0.8320282420660253,-0.42538301877950524,0.3077153807372609,-1.189143881527063,-0.10585885991887486,-1.4466910191890923,-0.648561828410562,0.8542839649106038,0.7052956703111949,-0.5021237071783637,-0.3056646894821573,0,-0.31624836591763605
-1.9930346690811034,-0.7603259271349367,0.20572260694818417,-2.18624338295154,0.5845950884289026,0.8014039636577466,-1.292803634516358,-1.9802316905979915,-1.6788704793162084,-0.4986379848585474,-1.0978491472438354,1,1.714999958248238
-1.9192795642830132,-1.6581415711814167,0.6689823259045167,-2.044869989107506,-2.176326273521668,0.6465926048830081,-0.23874400910832974,-3.485874839883558,-1.5317494129231404,-0.883757028931722,-1.8127979097529778,0,-0.9144899018158189
0.43831682895068225,-1.028855173965113,2.854761661627134,-0.5546350927734034,1.0781495781813197,-1.5613390113140497,0.22654333538921265,2.026261021392627,0.1336724882999174,-1.2552422345288194,-1.0553089726052571,0,2.9306150028562516
-0.5225234865815265,0.6510381033515816,-1.5061986553668274,-0.22903391635400572,-0.841070038181323,-0.3185648696545103,-0.3438983511460458,0.9631110359490634,3.075457667321946,0.36768957545264047,0.9029371053125549,0,2.5289174574187117
-0.9108134575638843,0.42073699000236936,-1.123069319311056,-1.1254188196271417,-0.1441277016728563,-0.7482367390979983,0.4418944175871177,0.9444789473790076,0.6212690762043251,-0.08305593102610997,0.45579781564837385,0,-0.912361313278854
