X0,X1,X2,X3,X4,X5,W,Y
-3.1307578809562475,-0.5372025378497441,-1.3701531727619072,-0.24669026386339965,1.5263522520148645,3.950497524188386,1,9.805791298358397
-1.9194151715698997,-1.0053609126577834,-0.9740489183352404,0.3296153049086811,0.014624145594341775,2.4192948913649452,0,-1.504122289424719
7.420164042678138,0.9939607153462364,2.8959372583022733,-0.14934833260586722,-2.0252085529792083,1.7260653963287318,1,11.186162872220649
5.3709819882891425,3.0912116089347568,1.0355997358618214,0.7795519417746463,-1.3207205982786125,2.8056512283252775,0,3.1793839756242734
-2.8265727492809383,1.5559929422316527,-2.2541105305671176,-0.3948879718072652,-1.321688158362317,3.54539757089723,0,-1.2958103424571012
-0.18739711120781255,0.07718127197158586,-0.5984232643605571,0.6178264230570553,0.6869266155721828,2.3713417989832513,1,8.38824302311367
4.439873361288189,0.8050882251260226,1.3165640561449687,-0.41486532434187995,0.14758050112271204,2.602367672973364,0,3.7289917703856266
1.24633798531716,0.40112882314945253,0.6450666403730727,-1.7599579150941356,-0.34712497542224385,2.8304301327453496,0,1.804601984655383
-3.846574416992101,0.04038022715515599,-2.2087707556875875,-1.1024561911346717,2.2748691111803776,1.8225295590208996,0,0.6419563287817206
0.1020335110986367,1.2006879118476912,-0.3346133325351407,1.6195525937230053,1.5984534132573232,3.323692208989487,1,7.8152355238004425
-1.1518692041384095,-2.3537949959448214,1.2202251345854913,1.2320461653071875,0.41521717104259503,4.0373156160999315,1,10.273770218761003
-0.9458777474141133,-0.9329955740096437,0.8055317605742865,-1.2930854144719472,-0.36065257772658676,3.2747390370460754,0,7.644755918028574
-7.347169598837491,0.44280954095391034,-3.647945462033919,0.8633693173757692,1.1218759777604144,1.2191937984480237,0,3.9977244195498978
2.4926133704511213,0.11549723011553606,1.5297481951398977,1.4307573583962943,-0.6790004636654823,2.6630542378345954,0,6.232709302917601
2.2592354085483892,0.11584462062703288,-0.8319477382145302,0.8614388823365148,2.2731978165959426,3.01107012638137,1,4.765127713821914
4.390008400041164,-0.46831544479023923,0.5225462069225164,-0.9050364186991402,1.7452670337524667,2.444583997931384,1,14.15684614428124
2.111236739605038,0.9407978619289192,-0.5381521254572271,-2.700706523634885,0.5848340156822409,1.7664953841520596,0,5.448531440183527
-5.86372622448581,0.11368980385089386,0.4578634940473,1.1520463020813847,1.1732912127748856,2.0358994229583325,0,6.746489800032887
2.2103259183570563,0.21281439188079954,-0.45909130324919134,0.13616517807498535,2.8002802014265997,3.4019567130165944,1,11.414827825084496
-5.2230513530691525,-0.8921501896721464,-2.083411799540786,1.1378740224494586,-0.19058436588677607,3.1782025409120718,1,6.617075061379804
-2.884190913414938,0.056269352612828505,1.0622814356244856,1.8095029692325417,1.3269871344948476,2.6059532140364596,0,1.8736581925961455
1.745615598616952,-0.14955048545183885,0.44928201582815985,1.0351465496344434,1.3161675860342041,1.7672737575725013,1,9.921053314326013
5.428192563296881,-0.33482736999911156,2.221750399111959,-0.5995993609800858,1.8982744257868793,4.048400738069874,0,5.730358479321585
-2.8082786855765938,-2.283234532362436,2.112120881341294,-0.41026109020980067,0.9604797949513199,2.0942234118662166,0,4.4459433216227335
1.9966957811204378,-0.9293931812507289,0.8705222089460418,-0.9737681878981834,2.925306952903215,3.8058814894461768,1,17.42174491224808
-0.3402400125484188,-0.9538463570442904,-0.119822379001113,-4.490809524345467,2.154196557301078,2.1137180918580443,0,7.2327611780340515
-2.571035642106483,0.12514709457280904,-0.6377221272737459,0.8293324226124248,2.0761203132833117,2.5001812859856627,0,1.5945944148046542
1.2257058143333195,0.661249225896826,0.6084884865132574,-0.6254078329457246,2.9299334832989583,3.626023654223283,1,15.997621624925431
-1.126896459319678,0.6061822725181647,-0.920695776611471,-0.650614481178753,0.1499417976574119,4.165636808281474,0,0.3395092485544021
3.9341394892494956,0.32583812243446475,1.415833622871528,0.6328573125976831,1.4422006403367629,5.516751149750376,1,17.35195859050401
-0.0341058939860136,0.4295196076797512,0.15066574414213013,0.03639567962937676,0.3227957312736256,4.17503741796242,1,8.214316291679118
-0.40482488375177794,-0.028828753182919914,-1.8892454317361187,-0.9311430069778618,2.4863931769182317,4.00137451328685,1,10.491984185029757
1.7628330425822152,0.6584872512161204,0.48526147514994405,0.8370949969121974,-0.6722322060445214,3.307821486186671,0,3.99396841443875
1.2782856293971772,-0.5055415271515232,1.5541051961844208,1.599760062014362,1.4778392685737631,3.112302969435394,1,13.067547165206033
2.9404552693698562,-0.39978515383679686,2.746506157453465,1.8179811867486078,1.5523136230241117,2.093412128908228,1,7.8542107900359035
0.6045916700864422,-1.0277963804329624,1.2056440400661694,0.6672231371099985,0.5926971284604674,4.086857265805837,1,8.108362440087129
-3.80106773410991,0.1775444094974784,1.1234909230113663,-1.858841120938636,1.616217421550734,5.3046947686555175,0,8.377035141821278
1.4315918428075014,0.13307119706003379,0.2760953551420973,-1.1475682642382807,2.0601898588288146,3.0901816503394928,1,12.605781932362378
-2.614623493197301,0.6877407314009513,-0.43779616356541273,0.32458707415487575,1.035262779222323,2.3814406103520263,0,5.719067444469141
2.7348104602772008,0.644288001924912,-0.04286857199682703,-2.604483917147145,1.683931575174931,3.541698343149573,0,3.2666310381962274
0.7733955584005106,1.2773718314433447,0.46393236096555535,-1.8529746401745992,1.107380070235091,2.153181437192694,0,3.864160114010465
0.2307933016392366,-0.9702205147275526,-0.9097826774264144,0.07083386649270512,0.7748656284739344,3.307984760524962,0,-0.05858151112524146
1.7610199615365074,1.590760252297631,1.5032037263554878,-1.2691007251857875,-0.19136885182633745,4.7389665903925815,0,3.8406386593036057
-4.285695987952149,-0.6560719277658906,-1.62520185867633,-0.43256787623207327,0.5855353591176903,2.50689476270379,0,2.352982478196846
1.623762742420277,-0.7829161657399858,-0.36660050646551295,0.726153615169062,0.7365814734808677,3.684620902274952,1,10.674214750880965
7.015650738604225,1.7981511607820684,3.4632098334917094,-0.6821558974620439,1.9933365565195686,2.8826342273215575,0,2.9083761810299356
3.6044409757047067,-0.38287069397295126,1.8473628671067552,0.11522570122622303,1.3156320799539225,1.8901934698533256,1,8.465839653217817
-1.1216339938162412,-1.4518803542428707,-0.5839315092585852,-1.6657015788515828,0.8102434364088458,3.225472008669248,1,15.261553826237634
2.731385177957525,-0.227128842041606,1.7090627011994033,-1.8557003329689707,1.5754011840788262,3.7686612424424286,0,4.844063769434883
0.5766120784172029,0.7835629563209074,-0.4431567642547801,-1.2732261196369485,0.9828941071686064,2.42019279645889,1,8.168675430483603
4.9486739494473575,1.4587065107214134,0.9856057670938271,-2.8791056333181624,1.5818435216334317,3.142457162455367,0,6.216733227311659
2.2463759742851814,0.5854973922368994,1.0043766023521863,-0.39208561670918646,0.9373982020584093,3.846169233336569,0,8.457723946786945
-6.977212787328765,-1.6313542220477306,-1.3326442439494293,0.4492568842514476,1.4682292431356774,4.604882971513899,0,6.526575264945814
3.3887522931120757,0.1987234093313589,0.27608933764028853,2.0662330657285715,0.8419964555951023,1.7316948499443412,1,8.500505891358703
0.9185047625292772,0.5841650074328485,2.082266713714121,2.388138123332487,0.05829131630521578,2.4155781368698497,1,16.066172253314903
1.07038025391468,1.105261159943368,-1.169153248381201,-1.6070632321379938,1.0132681745681598,2.0533299811694334,1,6.586653785344425
0.7455428961465062,0.21871578618690724,-0.3018910246077884,-1.0145387228201386,-0.018021902398352108,2.169744179560593,0,5.952311237974984
0.06490177161765481,0.17432146703658719,0.0008498538298238323,-0.3272536637588008,-0.6113953733861048,3.5141667965975873,0,3.398235938962472
-2.1272075461593523,-0.06921897589049088,-2.51189739649928,-1.3629786784476008,0.6725406638004922,3.6979523653998116,0,4.50350741751374
0.6828713551770358,-0.9249317117107065,1.371246176833266,-0.9257138619973928,1.7038817089162888,2.3908681792337854,0,4.55898877979125
-6.881974111196318,-2.525904521872928,-1.2999048058892302,-0.783823183071131,2.9123885764813418,4.774682926373473,1,14.013720152413216
-4.426556992725081,-1.4954387294943574,-1.035979174629965,1.5728713286893283,1.2643381303468715,2.8462683887805524,1,8.623018746337484
-2.3459084636914302,1.1079679751687252,0.40755192339295465,-0.5504396729349481,1.7298585753385938,3.365252113751363,0,4.339864278752834
-0.9584822376275388,0.8586037403126708,0.3455765189299047,-2.160924809584167,-0.6590025730929925,4.534616931504777,0,2.6609353519253873
-0.2954961445914426,-0.6131148407993832,1.3894857493783441,-1.1700616134327588,0.6753404286313474,2.1976144401817854,0,13.394443419928438
-9.180274027141113,-1.8988227287442143,-2.3584490869802126,-0.24969786670146,0.1642500727185623,3.5687924268291478,0,4.121722874851215
